

Trajectories
100
,,Stylo:Corps1,,,
Frame,Sub Frame,X,Y,Z
4929,0,-81.294,154.398,160.199
4930,0,-81.2456,154.326,160.283
4931,0,-81.2568,154.241,160.257
4932,0,-81.2555,154.2,160.302
4933,0,-81.3207,154.155,160.28
4934,0,-81.3864,154.125,160.306
4935,0,-81.4397,154.097,160.296
4936,0,-81.5359,153.931,160.236
4937,0,-81.4201,153.94,160.302
4938,0,-81.5229,153.785,160.206
4939,0,-81.527,153.671,160.2
4940,0,-81.5297,153.562,160.183
4941,0,-81.5099,153.489,160.173
4942,0,-81.5192,153.457,160.152
4943,0,-81.5114,153.391,160.173
4944,0,-81.4798,153.342,160.132
4945,0,-81.4388,153.329,160.148
4946,0,-81.3746,153.29,160.155
4947,0,-81.315,153.267,160.143
4948,0,-81.2603,153.275,160.128
4949,0,-81.206,153.316,160.167
4950,0,-81.1608,153.361,160.181
4951,0,-81.1184,153.35,160.153
4952,0,-81.0106,153.394,160.168
4953,0,-80.9353,153.409,160.189
4954,0,-80.9053,153.429,160.166
4955,0,-80.8846,153.489,160.184
4956,0,-80.8911,153.544,160.191
4957,0,-80.8833,153.649,160.216
4958,0,-80.8446,153.668,160.225
4959,0,-80.8708,153.705,160.224
4960,0,-80.8404,153.719,160.224
4961,0,-80.7891,153.71,160.223
4962,0,-80.779,153.736,160.216
4963,0,-80.7874,153.778,160.217
4964,0,-80.7691,153.766,160.186
4965,0,-81.1598,153.719,160.174
4966,0,-81.5525,153.76,160.258
4967,0,-81.869,153.782,160.275
4968,0,-82.1691,153.82,160.201
4969,0,-82.2617,154.152,160.314
4970,0,-82.4818,154.441,160.313
4971,0,-82.7046,154.759,160.377
4972,0,-82.8439,154.958,160.432
4973,0,-83.0045,155.09,160.452
4974,0,-83.5373,154.921,160.167
4975,0,-83.7923,155.092,160.215
4976,0,-83.7695,155.439,160.47
4977,0,-84.2885,155.295,160.237
4978,0,-84.4684,155.283,160.27
4979,0,-84.6184,155.234,160.27
4980,0,-84.7525,155.222,160.248
4981,0,-84.8378,155.245,160.264
4982,0,-84.8752,155.297,160.264
4983,0,-84.905,155.337,160.277
4984,0,-84.9584,155.336,160.271
4985,0,-85.0693,155.347,160.281
4986,0,-85.1211,155.353,160.307
4987,0,-85.2184,155.293,160.292
4988,0,-85.2862,155.203,160.276
4989,0,-85.33,155.136,160.267
4990,0,-85.3765,155.09,160.238
4991,0,-85.435,155.075,160.263
4992,0,-85.4375,155.088,160.268
4993,0,-85.3995,155.091,160.312
4994,0,-85.4983,155.096,160.33
4995,0,-85.6661,155.062,160.315
4996,0,-85.749,154.943,160.321
4997,0,-85.7708,154.857,160.309
4998,0,-85.8106,154.815,160.286
4999,0,-85.8672,154.794,160.29
5000,0,-85.9338,154.737,160.305
5001,0,-85.9788,154.67,160.312
5002,0,-86.056,154.624,160.303
5003,0,-86.1399,154.646,160.251
5004,0,-86.1115,154.623,160.273
5005,0,-86.085,154.539,160.269
5006,0,-86.0921,154.472,160.294
5007,0,-86.1706,154.498,160.247
5008,0,-86.2154,154.484,160.233
5009,0,-86.2652,154.461,160.234
5010,0,-86.2477,154.341,160.268
5011,0,-86.2864,154.227,160.262
5012,0,-86.2994,154.118,160.263
5013,0,-86.3462,153.975,160.267
5014,0,-86.3549,153.867,160.264
5015,0,-86.1826,153.999,160.493
5016,0,-86.2238,153.917,160.49
5017,0,-86.368,153.914,160.503
5018,0,-86.5771,153.822,160.542
5019,0,-86.6877,153.724,160.543
5020,0,-86.6957,153.551,160.59
5021,0,-86.6926,153.403,160.584
5022,0,-86.6517,153.302,160.623
5023,0,-86.6332,153.276,160.646
5024,0,-86.6185,153.255,160.67
5025,0,-86.6027,153.218,160.684
5026,0,-86.6507,153.198,160.689
5027,0,-86.6806,153.174,160.702
5028,0,-86.7807,153.114,160.709
5029,0,-86.8486,153.049,160.713
5030,0,-86.8779,152.958,160.718
5031,0,-86.9127,152.84,160.715
5032,0,-86.9741,152.725,160.713
5033,0,-86.992,152.667,160.708
5034,0,-87.0496,152.571,160.689
5035,0,-87.1184,152.537,160.682
5036,0,-87.1853,152.503,160.673
5037,0,-87.2705,152.416,160.665
5038,0,-87.341,152.312,160.643
5039,0,-87.375,152.147,160.609
5040,0,-87.3681,152.023,160.583
5041,0,-87.4215,151.951,160.565
5042,0,-87.4263,151.919,160.58
5043,0,-87.4637,151.863,160.546
5044,0,-87.552,151.779,160.525
5045,0,-87.8686,151.425,160.274
5046,0,-87.8924,151.35,160.226
5047,0,-87.8508,151.27,160.226
5048,0,-87.8703,151.205,160.206
5049,0,-87.883,151.16,160.2
5050,0,-87.8895,151.133,160.22
5051,0,-87.9461,151.085,160.21
5052,0,-87.9805,151.031,160.201
5053,0,-87.9934,150.97,160.206
5054,0,-88.0221,150.935,160.195
5055,0,-88.1682,150.861,160.205
5056,0,-88.4491,150.669,160.199
5057,0,-88.749,150.393,160.179
5058,0,-88.9626,150.132,160.151
5059,0,-88.836,150.155,160.356
5060,0,-88.9805,150.007,160.363
5061,0,-89.1405,149.883,160.357
5062,0,-89.2781,149.746,160.365
5063,0,-89.3413,149.666,160.383
5064,0,-89.3531,149.643,160.384
5065,0,-89.359,149.645,160.407
5066,0,-89.3849,149.655,160.414
5067,0,-89.3201,149.637,160.434
5068,0,-89.3139,149.599,160.43
5069,0,-89.2627,149.587,160.445
5070,0,-89.2624,149.569,160.452
5071,0,-89.2281,149.576,160.5
5072,0,-89.2801,149.594,160.481
5073,0,-89.2523,149.656,160.496
5074,0,-89.2831,149.657,160.493
5075,0,-89.3022,149.655,160.492
5076,0,-89.3019,149.669,160.483
5077,0,-89.3565,149.648,160.463
5078,0,-89.4009,149.674,160.483
5079,0,-89.4144,149.637,160.482
5080,0,-89.4207,149.663,160.491
5081,0,-89.4414,149.672,160.489
5082,0,-89.4196,149.637,160.521
5083,0,-89.4368,149.624,160.489
5084,0,-89.4075,149.637,160.488
5085,0,-89.3225,149.639,160.506
5086,0,-89.3851,149.658,160.497
5087,0,-89.3789,149.699,160.495
5088,0,-89.4258,149.7,160.49
5089,0,-89.3819,149.688,160.511
5090,0,-89.4017,149.675,160.497
5091,0,-89.4064,149.69,160.523
5092,0,-89.371,149.692,160.524
5093,0,-89.3827,149.731,160.52
5094,0,-89.3908,149.747,160.509
5095,0,-89.3754,149.758,160.521
5096,0,-89.4225,149.74,160.496
5097,0,-89.3861,149.76,160.524
5098,0,-89.4407,149.768,160.517
5099,0,-89.4148,149.772,160.513
5100,0,-89.352,149.78,160.541
5101,0,-89.3536,149.795,160.548
5102,0,-89.3813,149.848,160.519
5103,0,-89.413,149.845,160.503
5104,0,-89.5759,149.759,160.541
5105,0,-89.8104,149.535,160.547
5106,0,-90.0926,149.242,160.544
5107,0,-90.4137,148.919,160.535
5108,0,-90.7387,148.612,160.505
5109,0,-91.1175,148.411,160.454
5110,0,-91.5715,148.21,160.42
5111,0,-92.1333,147.8,160.19
5112,0,-92.4123,147.617,160.181
5113,0,-92.5889,147.425,160.175
5114,0,-92.7488,147.284,160.154
5115,0,-92.8177,147.206,160.15
5116,0,-92.8022,147.159,160.147
5117,0,-92.8256,147.19,160.141
5118,0,-92.7685,147.175,160.141
5119,0,-92.7172,147.21,160.131
5120,0,-92.7382,147.179,160.118
5121,0,-92.7564,147.142,160.132
5122,0,-92.8273,147.119,160.11
5123,0,-92.8498,147.052,160.125
5124,0,-92.9466,147.039,160.125
5125,0,-92.9734,146.998,160.136
5126,0,-92.9467,146.943,160.133
5127,0,-93.0063,146.906,160.147
5128,0,-93.041,146.903,160.134
5129,0,-93.1476,146.89,160.134
5130,0,-93.1864,146.864,160.128
5131,0,-93.2488,146.841,160.141
5132,0,-93.2117,146.817,160.188
5133,0,-93.271,146.834,160.177
5134,0,-93.2793,146.808,160.178
5135,0,-93.2576,146.794,160.186
5136,0,-93.4011,146.731,160.195
5137,0,-93.716,146.586,160.223
5138,0,-94.0278,146.345,160.254
5139,0,-94.3607,146.35,160.279
5140,0,-94.6996,145.8,160.184
5141,0,-95.1223,145.462,160.166
5142,0,-95.4163,145.225,160.127
5143,0,-95.3228,145.256,160.377
5144,0,-95.4223,145.073,160.363
5145,0,-95.4035,144.96,160.339
5146,0,-95.3421,145.005,160.344
5147,0,-95.246,145.124,160.356
5148,0,-95.207,145.228,160.359
5149,0,-95.222,145.287,160.377
5150,0,-95.1717,145.306,160.445
5151,0,-95.2747,145.198,160.4
5152,0,-95.2524,145.151,160.432
5153,0,-95.2447,145.104,160.447
5154,0,-95.2592,145.045,160.405
5155,0,-95.2111,145.111,160.454
5156,0,-95.2557,145.095,160.448
5157,0,-95.2512,145.056,160.451
5158,0,-95.285,144.998,160.469
5159,0,-95.311,144.938,160.423
5160,0,-95.3072,144.898,160.476
5161,0,-95.3128,144.893,160.498
5162,0,-95.342,144.834,160.476
5163,0,-95.3769,144.765,160.453
5164,0,-95.41,144.732,160.469
5165,0,-95.4543,144.762,160.493
5166,0,-95.5018,144.81,160.51
5167,0,-95.517,144.79,160.494
5168,0,-95.4788,144.723,160.504
5169,0,-95.4823,144.68,160.489
5170,0,-95.4834,144.67,160.489
5171,0,-95.4833,144.633,160.488
5172,0,-95.5301,144.608,160.499
5173,0,-95.5795,144.55,160.476
5174,0,-95.6959,144.505,160.501
5175,0,-95.7721,144.419,160.5
5176,0,-95.8902,144.333,160.497
5177,0,-95.9872,144.246,160.487
5178,0,-96.025,144.228,160.504
5179,0,-96.0712,144.165,160.476
5180,0,-96.1681,144.104,160.491
5181,0,-96.3439,143.999,160.487
5182,0,-96.474,143.9,160.454
5183,0,-96.6101,143.735,160.398
5184,0,-96.7006,143.653,160.39
5185,0,-97.005,143.412,160.227
5186,0,-97.207,143.254,160.232
5187,0,-97.2979,143.132,160.201
5188,0,-97.3179,143.033,160.165
5189,0,-97.2802,143.003,160.133
5190,0,-97.2793,142.987,160.168
5191,0,-97.3004,142.974,160.177
5192,0,-97.3384,142.917,160.164
5193,0,-97.2254,142.984,160.302
5194,0,-97.2404,142.872,160.299
5195,0,-97.3479,142.774,160.282
5196,0,-97.4566,142.725,160.279
5197,0,-97.4871,142.685,160.324
5198,0,-97.5999,142.613,160.343
5199,0,-97.7145,142.519,160.332
5200,0,-97.8227,142.421,160.349
5201,0,-97.9245,142.314,160.355
5202,0,-98.0203,142.174,160.348
5203,0,-98.054,142.027,160.348
5204,0,-98.0498,141.931,160.321
5205,0,-98.0357,141.968,160.342
5206,0,-98.0017,141.97,160.377
5207,0,-98.0128,141.998,160.377
5208,0,-98.0261,141.94,160.378
5209,0,-98.3641,141.644,160.104
5210,0,-98.2533,141.751,160.24
5211,0,-98.2864,141.722,160.25
5212,0,-98.3208,141.706,160.227
5213,0,-98.3811,141.604,160.225
5214,0,-98.5623,141.376,160.129
5215,0,-98.5961,141.279,160.106
5216,0,-98.6556,141.217,160.134
5217,0,-98.7813,141.213,160.157
5218,0,-98.9929,141.114,160.144
5219,0,-99.0871,141.019,160.234
5220,0,-99.2139,140.829,160.244
5221,0,-99.3976,140.609,160.253
5222,0,-99.5335,140.47,160.238
5223,0,-99.6298,140.375,160.272
5224,0,-99.7294,140.298,160.269
5225,0,-99.7464,140.275,160.319
5226,0,-99.8374,140.233,160.288
5227,0,-99.9173,140.169,160.327
5228,0,-99.9179,140.073,160.344
5229,0,-99.9033,139.947,160.308
5230,0,-99.8656,139.959,160.317
5231,0,-99.7722,139.972,160.339
5232,0,-99.7866,140.04,160.333
5233,0,-99.7832,140.037,160.336
5234,0,-99.7765,140.001,160.348
5235,0,-99.8534,139.928,160.331
5236,0,-99.8621,139.886,160.322
5237,0,-99.8841,139.834,160.356
5238,0,-99.8015,139.953,160.502
5239,0,-99.8386,139.897,160.503
5240,0,-99.8982,139.796,160.492
5241,0,-99.9348,139.673,160.44
5242,0,-99.9266,139.638,160.474
5243,0,-100.066,139.579,160.513
5244,0,-100.203,139.494,160.594
5245,0,-100.54,139.225,160.543
5246,0,-100.768,139.008,160.528
5247,0,-101.153,138.806,160.499
5248,0,-101.468,138.548,160.441
5249,0,-101.714,138.3,160.358
5250,0,-102.065,137.905,160.289
5251,0,-102.161,137.718,160.294
5252,0,-102.241,137.561,160.308
5253,0,-102.32,137.51,160.332
5254,0,-102.406,137.506,160.349
5255,0,-102.467,137.493,160.37
5256,0,-102.564,137.429,160.391
5257,0,-102.562,137.354,160.359
5258,0,-102.56,137.278,160.352
5259,0,-102.525,137.26,160.356
5260,0,-102.54,137.28,160.353
5261,0,-102.515,137.296,160.341
5262,0,-102.533,137.298,160.361
5263,0,-102.528,137.265,160.368
5264,0,-102.551,137.221,160.374
5265,0,-102.554,137.169,160.368
5266,0,-102.553,137.112,160.351
5267,0,-102.631,137.044,160.342
5268,0,-102.655,136.981,160.336
5269,0,-102.707,136.913,160.343
5270,0,-102.731,136.901,160.353
5271,0,-102.704,136.898,160.348
5272,0,-102.734,136.875,160.347
5273,0,-102.662,136.871,160.355
5274,0,-102.637,136.831,160.336
5275,0,-102.639,136.804,160.348
5276,0,-102.682,136.76,160.33
5277,0,-102.721,136.713,160.33
5278,0,-102.744,136.672,160.351
5279,0,-102.765,136.676,160.353
5280,0,-102.857,136.711,160.371
5281,0,-102.855,136.7,160.397
5282,0,-102.9,136.652,160.374
5283,0,-102.891,136.604,160.381
5284,0,-102.866,136.546,160.367
5285,0,-102.885,136.495,160.338
5286,0,-102.874,136.494,160.376
5287,0,-102.942,136.478,160.378
5288,0,-102.942,136.442,160.386
5289,0,-102.987,136.361,160.387
5290,0,-103.026,136.326,160.367
5291,0,-103.103,136.295,160.352
5292,0,-103.1,136.22,160.359
5293,0,-103.091,136.16,160.378
5294,0,-103.335,136.048,160.382
5295,0,-103.62,135.825,160.367
5296,0,-103.946,135.526,160.32
5297,0,-104.085,135.251,160.367
5298,0,-104.272,134.963,160.422
5299,0,-104.428,134.748,160.417
5300,0,-104.584,134.552,160.409
5301,0,-104.741,134.409,160.401
5302,0,-104.862,134.212,160.386
5303,0,-104.944,134.061,160.402
5304,0,-105.06,133.847,160.348
5305,0,-105.043,133.656,160.297
5306,0,-104.986,133.684,160.297
5307,0,-104.884,133.76,160.313
5308,0,-104.778,133.937,160.369
5309,0,-104.768,133.893,160.363
5310,0,-104.795,133.807,160.35
5311,0,-104.841,133.627,160.298
5312,0,-104.877,133.529,160.288
5313,0,-104.933,133.49,160.291
5314,0,-104.938,133.499,160.314
5315,0,-104.967,133.538,160.332
5316,0,-104.976,133.574,160.346
5317,0,-105.016,133.564,160.325
5318,0,-105.027,133.485,160.338
5319,0,-104.989,133.435,160.337
5320,0,-105.047,133.415,160.369
5321,0,-105.173,133.396,160.379
5322,0,-105.401,133.262,160.409
5323,0,-105.571,133.085,160.38
5324,0,-105.816,132.848,160.364
5325,0,-105.992,132.604,160.337
5326,0,-106.165,132.357,160.314
5327,0,-106.317,132.046,160.287
5328,0,-106.347,131.77,160.302
5329,0,-106.254,131.618,160.392
5330,0,-106.211,131.566,160.445
5331,0,-106.179,131.553,160.482
5332,0,-106.3,131.514,160.474
5333,0,-106.286,131.522,160.525
5334,0,-106.281,131.486,160.569
5335,0,-106.238,131.443,160.593
5336,0,-106.185,131.487,160.629
5337,0,-106.226,131.573,160.632
5338,0,-106.186,131.634,160.687
5339,0,-106.184,131.577,160.713
5340,0,-106.179,131.612,160.769
5341,0,-106.236,131.534,160.736
5342,0,-106.158,131.621,160.838
5343,0,-106.095,131.659,160.893
5344,0,-106.23,131.698,160.827
5345,0,-106.197,131.615,160.841
5346,0,-106.197,131.668,160.847
5347,0,-106.207,131.701,160.878
5348,0,-106.243,131.618,160.853
5349,0,-106.245,131.629,160.89
5350,0,-106.242,131.543,160.863
5351,0,-106.24,131.524,160.843
5352,0,-106.226,131.472,160.861
5353,0,-106.216,131.507,160.874
5354,0,-106.22,131.512,160.893
5355,0,-106.258,131.593,160.923
5356,0,-106.292,131.487,160.854
5357,0,-106.337,131.439,160.879
5358,0,-106.358,131.394,160.862
5359,0,-106.665,131.31,160.85
5360,0,-106.81,131.176,160.808
5361,0,-107.051,130.966,160.716
5362,0,-107.195,130.833,160.702
5363,0,-107.183,130.769,160.686
5364,0,-107.131,130.757,160.666
5365,0,-107.085,130.794,160.682
5366,0,-107.061,130.886,160.718
5367,0,-107.034,130.971,160.788
5368,0,-107.115,130.989,160.787
5369,0,-107.22,130.984,160.739
5370,0,-107.223,130.908,160.763
5371,0,-107.288,130.869,160.743
5372,0,-107.407,130.774,160.725
5373,0,-107.478,130.678,160.663
5374,0,-107.514,130.489,160.623
5375,0,-107.671,130.375,160.539
5376,0,-107.681,130.353,160.552
5377,0,-107.705,130.354,160.551
5378,0,-107.687,130.398,160.589
5379,0,-107.767,130.354,160.574
5380,0,-107.822,130.318,160.591
5381,0,-107.793,130.23,160.582
5382,0,-107.849,130.162,160.563
5383,0,-107.87,130.09,160.573
5384,0,-107.944,129.993,160.553
5385,0,-108.023,129.891,160.544
5386,0,-108.163,129.745,160.525
5387,0,-108.315,129.663,160.518
5388,0,-108.431,129.596,160.537
5389,0,-108.655,129.46,160.531
5390,0,-108.805,129.268,160.54
5391,0,-109.013,129.038,160.487
5392,0,-109.068,128.866,160.468
5393,0,-109.071,128.81,160.442
5394,0,-109.02,128.82,160.441
5395,0,-108.982,128.861,160.443
5396,0,-108.928,128.846,160.456
5397,0,-108.994,128.778,160.455
5398,0,-109.054,128.658,160.453
5399,0,-109.122,128.556,160.465
5400,0,-109.235,128.522,160.489
5401,0,-109.32,128.439,160.53
5402,0,-109.398,128.35,160.547
5403,0,-109.555,128.246,160.548
5404,0,-109.617,128.146,160.558
5405,0,-109.772,128.088,160.59
5406,0,-109.919,128.009,160.599
5407,0,-109.988,127.856,160.582
5408,0,-110.182,127.712,160.574
5409,0,-110.271,127.529,160.571
5410,0,-110.353,127.371,160.557
5411,0,-110.36,127.316,160.549
5412,0,-110.346,127.315,160.563
5413,0,-110.339,127.335,160.573
5414,0,-110.365,127.348,160.55
5415,0,-110.358,127.319,160.57
5416,0,-110.439,127.303,160.574
5417,0,-110.483,127.241,160.569
5418,0,-110.523,127.183,160.574
5419,0,-110.56,127.122,160.583
5420,0,-110.575,127.058,160.594
5421,0,-110.633,127.022,160.606
5422,0,-110.711,127.043,160.607
5423,0,-110.77,127.026,160.6
5424,0,-110.816,126.935,160.598
5425,0,-110.816,126.827,160.607
5426,0,-110.964,126.641,160.627
5427,0,-111.156,126.365,160.599
5428,0,-111.275,126.208,160.578
5429,0,-111.386,126.092,160.565
5430,0,-111.365,126.09,160.6
5431,0,-111.525,126.052,160.628
5432,0,-111.608,125.928,160.656
5433,0,-111.756,125.656,160.658
5434,0,-111.849,125.37,160.634
5435,0,-111.984,125.119,160.577
5436,0,-112.096,124.944,160.579
5437,0,-112.177,124.827,160.592
5438,0,-112.227,124.679,160.581
5439,0,-112.247,124.491,160.534
5440,0,-112.175,124.378,160.506
5441,0,-112.061,124.418,160.528
5442,0,-112.062,124.527,160.538
5443,0,-112.036,124.588,160.542
5444,0,-112.034,124.539,160.522
5445,0,-112.058,124.463,160.529
5446,0,-112.132,124.37,160.527
5447,0,-112.187,124.255,160.52
5448,0,-112.245,124.227,160.528
5449,0,-112.261,124.179,160.56
5450,0,-112.248,124.139,160.561
5451,0,-112.23,124.089,160.543
5452,0,-112.213,124.067,160.586
5453,0,-112.246,124.05,160.589
5454,0,-112.268,124.009,160.591
5455,0,-112.356,123.897,160.599
5456,0,-112.378,123.748,160.594
5457,0,-112.467,123.584,160.595
5458,0,-112.578,123.424,160.618
5459,0,-112.603,123.311,160.591
5460,0,-112.532,123.267,160.595
5461,0,-112.451,123.326,160.611
5462,0,-112.393,123.341,160.59
5463,0,-112.351,123.333,160.601
5464,0,-112.357,123.322,160.601
5465,0,-112.473,123.204,160.595
5466,0,-112.558,123.2,160.614
5467,0,-112.623,123.212,160.621
5468,0,-112.677,123.226,160.638
5469,0,-112.676,123.214,160.67
5470,0,-112.699,123.149,160.636
5471,0,-112.705,123.079,160.637
5472,0,-112.765,123.051,160.629
5473,0,-112.755,123.008,160.662
5474,0,-112.751,122.98,160.658
5475,0,-112.762,122.916,160.656
5476,0,-112.755,122.82,160.653
5477,0,-112.724,122.667,160.639
5478,0,-113.509,122.196,160.339
5479,0,-113.606,122.004,160.32
5480,0,-113.119,122.116,160.613
5481,0,-113.261,121.94,160.563
5482,0,-113.344,121.854,160.589
5483,0,-113.422,121.719,160.57
5484,0,-113.401,121.601,160.579
5485,0,-113.495,121.514,160.557
5486,0,-113.513,121.389,160.541
5487,0,-113.467,121.29,160.58
5488,0,-113.57,121.333,160.609
5489,0,-113.655,121.398,160.628
5490,0,-113.664,121.336,160.62
5491,0,-113.664,121.303,160.604
5492,0,-113.635,121.299,160.623
5493,0,-113.595,121.263,160.64
5494,0,-113.573,121.211,160.64
5495,0,-113.612,121.166,160.629
5496,0,-113.652,121.147,160.623
5497,0,-113.689,121.091,160.632
5498,0,-113.771,121.085,160.641
5499,0,-113.822,121.057,160.633
5500,0,-113.852,121.031,160.628
5501,0,-113.861,121.002,160.646
5502,0,-113.875,120.99,160.651
5503,0,-113.96,120.948,160.655
5504,0,-114.003,120.894,160.672
5505,0,-114.06,120.852,160.687
5506,0,-114.208,120.667,160.692
5507,0,-114.309,120.361,160.675
5508,0,-114.5,119.966,160.693
5509,0,-114.655,119.692,160.672
5510,0,-114.775,119.431,160.716
5511,0,-115.646,118.913,160.403
5512,0,-115.095,119.009,160.735
5513,0,-115.216,118.825,160.71
5514,0,-115.311,118.694,160.707
5515,0,-115.392,118.559,160.685
5516,0,-115.425,118.484,160.718
5517,0,-115.429,118.401,160.708
5518,0,-115.431,118.412,160.717
5519,0,-115.396,118.422,160.744
5520,0,-115.34,118.432,160.748
5521,0,-115.393,118.432,160.746
5522,0,-115.41,118.358,160.742
5523,0,-115.47,118.248,160.731
5524,0,-115.551,118.14,160.742
5525,0,-115.597,118.112,160.761
5526,0,-115.675,118.05,160.744
5527,0,-115.655,117.959,160.752
5528,0,-115.616,117.871,160.759
5529,0,-115.691,117.799,160.787
5530,0,-115.822,117.618,160.79
5531,0,-115.998,117.349,160.771
5532,0,-116.222,116.91,160.768
5533,0,-116.346,116.602,160.763
5534,0,-116.527,116.397,160.769
5535,0,-116.638,116.149,160.779
5536,0,-116.655,115.892,160.782
5537,0,-116.746,115.59,160.761
5538,0,-116.782,115.445,160.799
5539,0,-116.873,115.346,160.798
5540,0,-116.969,115.245,160.791
5541,0,-117.014,115.129,160.781
5542,0,-117.059,115.05,160.76
5543,0,-117.039,114.984,160.755
5544,0,-117.005,115.008,160.788
5545,0,-116.967,115.037,160.785
5546,0,-117.001,115.086,160.785
5547,0,-117.025,115.103,160.797
5548,0,-117.081,115.054,160.79
5549,0,-117.142,114.996,160.807
5550,0,-117.219,114.903,160.763
5551,0,-117.222,114.813,160.74
5552,0,-117.237,114.804,160.761
5553,0,-117.184,114.784,160.774
5554,0,-117.142,114.734,160.756
5555,0,-117.148,114.669,160.774
5556,0,-117.136,114.61,160.765
5557,0,-117.15,114.544,160.748
5558,0,-117.152,114.457,160.741
5559,0,-117.227,114.467,160.772
5560,0,-117.264,114.473,160.802
5561,0,-117.319,114.53,160.821
5562,0,-117.341,114.482,160.813
5563,0,-117.342,114.456,160.81
5564,0,-117.308,114.423,160.788
5565,0,-117.348,114.392,160.798
5566,0,-117.346,114.385,160.81
5567,0,-117.413,114.35,160.841
5568,0,-117.455,114.308,160.844
5569,0,-117.496,114.315,160.866
5570,0,-117.65,114.277,160.883
5571,0,-117.751,114.153,160.895
5572,0,-117.912,113.927,160.905
5573,0,-118.08,113.703,160.917
5574,0,-118.298,113.474,160.941
5575,0,-118.377,113.391,160.937
5576,0,-118.433,113.446,160.964
5577,0,-118.48,113.415,160.975
5578,0,-118.462,113.396,160.975
5579,0,-118.537,113.378,161.022
5580,0,-118.622,113.416,161.028
5581,0,-118.687,113.44,161.02
5582,0,-118.729,113.536,161.048
5583,0,-118.702,113.593,161.053
5584,0,-118.654,113.592,161.048
5585,0,-118.653,113.564,161.043
5586,0,-118.636,113.534,161.046
5587,0,-118.687,113.539,161.041
5588,0,-118.72,113.483,161.045
5589,0,-118.767,113.485,161.046
5590,0,-118.773,113.481,161.049
5591,0,-118.761,113.436,161.063
5592,0,-118.796,113.433,161.055
5593,0,-118.791,113.362,161.051
5594,0,-118.773,113.314,161.041
5595,0,-118.782,113.219,161.045
5596,0,-118.814,113.188,161.056
5597,0,-118.85,113.139,161.058
5598,0,-118.919,113.041,161.038
5599,0,-118.871,113,161.064
5600,0,-118.831,112.855,161.074
5601,0,-118.803,112.741,161.051
5602,0,-118.783,112.626,161.061
5603,0,-118.798,112.546,161.089
5604,0,-118.882,112.297,161.072
5605,0,-118.993,112.049,161.066
5606,0,-119.124,111.798,161.04
5607,0,-119.191,111.534,160.998
5608,0,-119.317,111.226,160.996
5609,0,-119.368,111.041,161.012
5610,0,-119.4,110.902,161.032
5611,0,-119.4,110.777,161.042
5612,0,-119.431,110.627,161.08
5613,0,-119.464,110.488,161.065
5614,0,-119.511,110.367,161.064
5615,0,-119.561,110.231,161.069
5616,0,-119.636,110.127,161.052
5617,0,-119.656,110.015,161.046
5618,0,-119.736,109.915,161.031
5619,0,-119.726,109.836,161.045
5620,0,-119.671,109.793,161.037
5621,0,-119.65,109.785,161.022
5622,0,-119.626,109.83,161.053
5623,0,-119.611,109.878,161.044
5624,0,-119.604,109.857,161.068
5625,0,-119.602,109.834,161.05
5626,0,-119.658,109.802,161.051
5627,0,-119.639,109.733,161.049
5628,0,-119.64,109.675,161.043
5629,0,-119.625,109.658,161.041
5630,0,-119.624,109.629,161.055
5631,0,-119.592,109.606,161.054
5632,0,-119.646,109.604,161.056
5633,0,-119.629,109.589,161.075
5634,0,-119.653,109.564,161.081
5635,0,-119.696,109.407,161.101
5636,0,-120.735,108.724,160.694
5637,0,-119.955,108.761,161.092
5638,0,-120.029,108.471,161.111
5639,0,-120.134,108.207,161.063
5640,0,-120.213,107.964,161.067
5641,0,-120.309,107.749,161.064
5642,0,-120.396,107.454,161.056
5643,0,-120.425,107.188,161.036
5644,0,-120.463,107.04,161.091
5645,0,-120.502,106.868,161.104
5646,0,-120.479,106.726,161.141
5647,0,-120.491,106.456,161.121
5648,0,-120.478,106.134,161.073
5649,0,-120.505,105.939,161.074
5650,0,-120.517,105.83,161.117
5651,0,-120.558,105.818,161.119
5652,0,-120.567,105.766,161.143
5653,0,-120.656,105.598,161.153
5654,0,-120.628,105.402,161.152
5655,0,-120.661,105.225,161.13
5656,0,-120.699,105.067,161.126
5657,0,-120.62,104.997,161.12
5658,0,-120.594,104.869,161.128
5659,0,-120.628,104.804,161.132
5660,0,-120.583,104.702,161.13
5661,0,-121.585,104.087,160.77
5662,0,-121.634,103.904,160.716
5663,0,-121.707,103.712,160.7
5664,0,-121.037,103.923,161.03
5665,0,-121.138,103.911,161.057
5666,0,-121.17,103.87,161.068
5667,0,-121.187,103.63,161.052
5668,0,-121.161,103.272,161.037
5669,0,-121.097,103,161.017
5670,0,-121.14,102.867,161.027
5671,0,-121.175,102.814,161.085
5672,0,-121.19,102.746,161.094
5673,0,-121.176,102.517,161.099
5674,0,-121.189,102.234,161.106
5675,0,-121.198,102.021,161.132
5676,0,-121.251,101.83,161.113
5677,0,-122.041,101.276,160.757
5678,0,-121.275,101.398,161.067
5679,0,-121.952,100.875,160.748
5680,0,-121.926,100.712,160.748
5681,0,-121.956,100.651,160.769
5682,0,-121.228,100.933,161.122
5683,0,-121.303,100.906,161.162
5684,0,-121.378,100.813,161.155
5685,0,-121.392,100.646,161.138
5686,0,-122.194,100.1,160.717
5687,0,-121.342,100.262,161.077
5688,0,-122.116,99.8774,160.661
